"","region.date","region.hits","region.geo","region.time","region.keyword","region.gprop","region.category"
"4727",2016-11-01,10,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4728",2016-12-01,0,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4729",2017-01-01,18,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4730",2017-02-01,0,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4731",2017-03-01,26,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4732",2017-04-01,18,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4733",2017-05-01,10,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4734",2017-06-01,0,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4735",2017-07-01,30,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4736",2017-08-01,9,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4737",2017-09-01,9,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4738",2017-10-01,0,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4739",2017-11-01,9,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4740",2017-12-01,9,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4741",2018-01-01,0,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4742",2018-02-01,9,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4743",2018-03-01,8,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4744",2018-04-01,17,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4745",2018-05-01,0,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4746",2018-06-01,0,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4747",2018-07-01,17,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4748",2018-08-01,0,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4749",2018-09-01,17,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4750",2018-10-01,8,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4751",2018-11-01,8,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4752",2018-12-01,0,"US-OK","2008-01-01 2018-12-31","skin bleaching","web",0
"4753",2008-01-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4754",2008-02-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4755",2008-03-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4756",2008-04-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4757",2008-05-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4758",2008-06-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4759",2008-07-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4760",2008-08-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4761",2008-09-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4762",2008-10-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4763",2008-11-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4764",2008-12-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4765",2009-01-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4766",2009-02-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4767",2009-03-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4768",2009-04-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4769",2009-05-01,27,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4770",2009-06-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4771",2009-07-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4772",2009-08-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4773",2009-09-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4774",2009-10-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4775",2009-11-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4776",2009-12-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4777",2010-01-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4778",2010-02-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4779",2010-03-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4780",2010-04-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4781",2010-05-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4782",2010-06-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4783",2010-07-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4784",2010-08-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4785",2010-09-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4786",2010-10-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4787",2010-11-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4788",2010-12-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4789",2011-01-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4790",2011-02-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4791",2011-03-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4792",2011-04-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4793",2011-05-01,12,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4794",2011-06-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4795",2011-07-01,13,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4796",2011-08-01,24,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4797",2011-09-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4798",2011-10-01,10,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4799",2011-11-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4800",2011-12-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4801",2012-01-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4802",2012-02-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4803",2012-03-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4804",2012-04-01,21,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4805",2012-05-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4806",2012-06-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4807",2012-07-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4808",2012-08-01,11,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4809",2012-09-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4810",2012-10-01,9,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4811",2012-11-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4812",2012-12-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4813",2013-01-01,9,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4814",2013-02-01,20,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4815",2013-03-01,9,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4816",2013-04-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4817",2013-05-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4818",2013-06-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4819",2013-07-01,4,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4820",2013-08-01,9,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4821",2013-09-01,8,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4822",2013-10-01,7,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4823",2013-11-01,10,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4824",2013-12-01,4,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4825",2014-01-01,4,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4826",2014-02-01,9,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4827",2014-03-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4828",2014-04-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4829",2014-05-01,6,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4830",2014-06-01,12,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4831",2014-07-01,6,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4832",2014-08-01,6,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4833",2014-09-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4834",2014-10-01,13,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4835",2014-11-01,5,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4836",2014-12-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4837",2015-01-01,9,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4838",2015-02-01,5,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4839",2015-03-01,10,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4840",2015-04-01,5,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4841",2015-05-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4842",2015-06-01,9,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4843",2015-07-01,17,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4844",2015-08-01,9,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4845",2015-09-01,8,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4846",2015-10-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4847",2015-11-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4848",2015-12-01,9,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4849",2016-01-01,13,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4850",2016-02-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4851",2016-03-01,6,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4852",2016-04-01,7,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4853",2016-05-01,7,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4854",2016-06-01,15,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4855",2016-07-01,35,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4856",2016-08-01,13,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4857",2016-09-01,15,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4858",2016-10-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4859",2016-11-01,13,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4860",2016-12-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4861",2017-01-01,6,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4862",2017-02-01,6,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4863",2017-03-01,6,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4864",2017-04-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4865",2017-05-01,18,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4866",2017-06-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4867",2017-07-01,12,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4868",2017-08-01,11,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4869",2017-09-01,6,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4870",2017-10-01,5,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4871",2017-11-01,16,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4872",2017-12-01,6,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4873",2018-01-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4874",2018-02-01,11,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4875",2018-03-01,21,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4876",2018-04-01,11,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4877",2018-05-01,16,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4878",2018-06-01,17,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4879",2018-07-01,11,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4880",2018-08-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4881",2018-09-01,6,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4882",2018-10-01,6,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4883",2018-11-01,6,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4884",2018-12-01,0,"US-OR","2008-01-01 2018-12-31","skin bleaching","web",0
"4885",2008-01-01,20,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4886",2008-02-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4887",2008-03-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4888",2008-04-01,10,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4889",2008-05-01,10,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4890",2008-06-01,11,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4891",2008-07-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4892",2008-08-01,11,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4893",2008-09-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4894",2008-10-01,9,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4895",2008-11-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4896",2008-12-01,9,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4897",2009-01-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4898",2009-02-01,9,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4899",2009-03-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4900",2009-04-01,18,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4901",2009-05-01,18,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4902",2009-06-01,10,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4903",2009-07-01,39,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4904",2009-08-01,10,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4905",2009-09-01,18,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4906",2009-10-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4907",2009-11-01,26,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4908",2009-12-01,26,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4909",2010-01-01,8,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4910",2010-02-01,9,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4911",2010-03-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4912",2010-04-01,17,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4913",2010-05-01,18,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4914",2010-06-01,29,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4915",2010-07-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4916",2010-08-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4917",2010-09-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4918",2010-10-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4919",2010-11-01,8,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4920",2010-12-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4921",2011-01-01,18,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4922",2011-02-01,5,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4923",2011-03-01,4,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4924",2011-04-01,14,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4925",2011-05-01,27,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4926",2011-06-01,9,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4927",2011-07-01,23,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4928",2011-08-01,8,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4929",2011-09-01,4,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4930",2011-10-01,4,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4931",2011-11-01,8,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4932",2011-12-01,4,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4933",2012-01-01,0,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4934",2012-02-01,4,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4935",2012-03-01,14,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4936",2012-04-01,11,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4937",2012-05-01,18,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4938",2012-06-01,12,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4939",2012-07-01,7,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4940",2012-08-01,18,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4941",2012-09-01,3,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4942",2012-10-01,13,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4943",2012-11-01,17,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4944",2012-12-01,4,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4945",2013-01-01,10,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4946",2013-02-01,16,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4947",2013-03-01,6,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4948",2013-04-01,18,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4949",2013-05-01,12,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4950",2013-06-01,17,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4951",2013-07-01,22,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4952",2013-08-01,12,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4953",2013-09-01,16,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4954",2013-10-01,12,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4955",2013-11-01,8,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4956",2013-12-01,8,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4957",2014-01-01,16,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4958",2014-02-01,3,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4959",2014-03-01,18,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4960",2014-04-01,8,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4961",2014-05-01,18,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4962",2014-06-01,33,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4963",2014-07-01,20,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4964",2014-08-01,23,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4965",2014-09-01,10,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4966",2014-10-01,3,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4967",2014-11-01,8,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4968",2014-12-01,13,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4969",2015-01-01,8,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4970",2015-02-01,16,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4971",2015-03-01,3,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4972",2015-04-01,20,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4973",2015-05-01,10,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4974",2015-06-01,26,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4975",2015-07-01,25,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4976",2015-08-01,18,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4977",2015-09-01,7,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4978",2015-10-01,6,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4979",2015-11-01,13,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4980",2015-12-01,3,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4981",2016-01-01,14,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4982",2016-02-01,17,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4983",2016-03-01,12,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4984",2016-04-01,12,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4985",2016-05-01,17,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4986",2016-06-01,11,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4987",2016-07-01,29,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4988",2016-08-01,13,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4989",2016-09-01,25,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4990",2016-10-01,7,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4991",2016-11-01,9,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4992",2016-12-01,13,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4993",2017-01-01,6,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4994",2017-02-01,14,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4995",2017-03-01,16,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4996",2017-04-01,7,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4997",2017-05-01,9,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4998",2017-06-01,15,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"4999",2017-07-01,17,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5000",2017-08-01,9,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5001",2017-09-01,4,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5002",2017-10-01,19,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5003",2017-11-01,8,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5004",2017-12-01,14,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5005",2018-01-01,12,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5006",2018-02-01,12,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5007",2018-03-01,12,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5008",2018-04-01,20,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5009",2018-05-01,4,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5010",2018-06-01,15,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5011",2018-07-01,19,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5012",2018-08-01,10,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5013",2018-09-01,12,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5014",2018-10-01,12,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5015",2018-11-01,10,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5016",2018-12-01,12,"US-PA","2008-01-01 2018-12-31","skin bleaching","web",0
"5017",2008-01-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5018",2008-02-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5019",2008-03-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5020",2008-04-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5021",2008-05-01,99,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5022",2008-06-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5023",2008-07-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5024",2008-08-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5025",2008-09-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5026",2008-10-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5027",2008-11-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5028",2008-12-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5029",2009-01-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5030",2009-02-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5031",2009-03-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5032",2009-04-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5033",2009-05-01,90,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5034",2009-06-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5035",2009-07-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5036",2009-08-01,100,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5037",2009-09-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5038",2009-10-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5039",2009-11-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5040",2009-12-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5041",2010-01-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5042",2010-02-01,0,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
"5043",2010-03-01,74,"US-RI","2008-01-01 2018-12-31","skin bleaching","web",0
